         299117528 function calls (278165445 primitive calls) in 1008.038 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   167958    0.719    0.000    4.219    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/ops/options.py:734(_set_mutable)
    56025    0.115    0.000    4.196    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/variable_utils.py:23(convert_variables_to_tensors)
   279936    1.686    0.000    4.188    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/structure.py:279(get_flat_tensor_specs)
   237095    0.713    0.000    4.160    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:255(__new__)
   817813    0.886    0.000    4.030    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/nest_util.py:721(_tf_core_flatten)
    55994    0.127    0.000    3.915    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/types/core.py:106(from_callable)
  1904240    1.947    0.000    3.891    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/compat.py:85(as_text)
    55996    0.196    0.000    3.868    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:146(attributes)
   158620    0.663    0.000    3.862    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/polymorphism/function_type.py:455(__hash__)
    46655    0.103    0.000    3.797    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/structure.py:391(to_tensor_list)
   119985    0.868    0.000    3.706    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/op_def_library.py:724(_GetOpDef)
   207896    0.921    0.000    3.680    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor.py:998(is_subtype_of)
   727818    1.865    0.000    3.668    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/options.py:38(__eq__)
    27997    0.345    0.000    3.664    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/polymorphism/function_type.py:214(from_callable)
    83986    0.296    0.000    3.636    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/tracing_compilation.py:95(__post_init__)
   562019    1.732    0.000    3.629    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor_shape.py:820(__init__)
    56060    0.262    0.000    3.619    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/nest.py:1264(flatten_with_tuple_paths)
    56000    0.128    0.000    3.577    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:141(definition)
  1197682    0.484    0.000    3.556    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/numpy/core/_methods.py:61(_all)
3296000/3295950    3.396    0.000    3.533    0.000 {built-in method _abc._abc_instancecheck}
    55992    0.422    0.000    3.486    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/polymorphic_function.py:629(_generate_tracing_options)
    56000    0.519    0.000    3.438    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:1444(get_function_def)
   128471    0.417    0.000    3.396    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor.py:1098(cast)
   176070    0.835    0.000    3.388    0.000 /usr/lib/python3.12/contextlib.py:272(contextmanager)
    55990    0.138    0.000    3.353    0.000 {built-in method _functools.reduce}
    83986    1.278    0.000    3.340    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/function_type_utils.py:144(to_input_signature)
   253614    1.211    0.000    3.334    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/op_def_library.py:816(value_to_attr_value)
   485219    0.609    0.000    3.249    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/nest.py:41(flatten)
    60760    0.338    0.000    3.215    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/structure.py:344(reduce_fn)
  1202553    3.164    0.000    3.164    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  1217451    2.070    0.000    3.151    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:5098(get_default_graph)
   817794    3.139    0.000    3.144    0.000 {built-in method tensorflow.python.util._pywrap_utils.Flatten}
    39717    0.419    0.000    3.120    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/func_graph.py:81(encode_arg)
   852515    1.272    0.000    3.071    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:2390(executing_eagerly)
    41957    0.230    0.000    3.030    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/tree/optree_impl.py:72(map_structure)
   395049    3.022    0.000    3.022    0.000 {method 'match' of 're.Pattern' objects}
   246499    3.016    0.000    3.016    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_NewOperation}
    28030    3.009    0.000    3.009    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_GraphToFunction_wrapper}
   774520    2.996    0.000    2.996    0.000 {built-in method pygame.draw.line}
527091/527090    0.841    0.000    2.984    0.000 {built-in method builtins.all}
    37321    0.118    0.000    2.975    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/polymorphism/type_dispatch.py:75(dispatch)
  1375671    2.400    0.000    2.971    0.000 /usr/lib/python3.12/contextlib.py:104(__init__)
   230172    0.616    0.000    2.918    0.000 {method 'join' of 'str' objects}
   506646    2.885    0.000    2.885    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_SetAttrValueProto}
1405414/438578    1.356    0.000    2.874    0.000 {built-in method builtins.hash}
  8017045    2.862    0.000    2.862    0.000 {method 'get' of 'dict' objects}
    95777    0.113    0.000    2.827    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/nest.py:1188(yield_flat_paths)
   694728    1.370    0.000    2.826    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/compat.py:57(as_bytes)
   102641    0.288    0.000    2.806    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/ops/dataset_ops.py:630(_flat_shapes)
    41957    2.780    0.000    2.800    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/optree/ops.py:694(tree_map)
   246500    0.251    0.000    2.792    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lock_util.py:125(__enter__)
   139968    0.267    0.000    2.777    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/structure.py:296(get_flat_tensor_shapes)
   441137    1.289    0.000    2.772    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/dtypes.py:194(is_compatible_with)
    27994    0.103    0.000    2.770    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/structure.py:232(from_compatible_tensor_list)
    95777    0.117    0.000    2.714    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/nest_util.py:1137(yield_flat_up_to)
    65318    0.112    0.000    2.712    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/nest.py:69(pack_sequence_as)
   149330    0.227    0.000    2.690    0.000 /usr/lib/python3.12/inspect.py:3262(bind)
   246500    0.269    0.000    2.645    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lock_util.py:128(__exit__)
    27994    0.126    0.000    2.622    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/util/structure.py:197(_from_tensor_list_helper)
    18662    0.373    0.000    2.615    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/ops/options.py:685(_to_proto)
175219/95777    1.922    0.000    2.597    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/nest_util.py:1171(_tf_core_yield_flat_up_to)
   910845    2.590    0.000    2.590    0.000 {built-in method pygame.draw.rect}
34974/34973    0.070    0.000    2.575    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/trace_type/default_types.py:348(to_tensors)
   246499    0.921    0.000    2.571    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:3640(_apply_device_functions)
   204136    1.330    0.000    2.557    0.000 /usr/lib/python3.12/functools.py:35(update_wrapper)
   246500    0.773    0.000    2.541    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lock_util.py:85(acquire)
    74649    0.227    0.000    2.540    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/nest_util.py:922(_tf_data_pack_sequence_as)
63007/34974    0.290    0.000    2.497    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/trace_type/default_types.py:256(to_tensors)
   587920    1.516    0.000    2.480    0.000 /usr/lib/python3.12/inspect.py:176(get_annotations)
    81839    0.104    0.000    2.477    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/constant_op.py:297(_constant_eager_impl)
   149330    1.543    0.000    2.463    0.000 /usr/lib/python3.12/inspect.py:3123(_bind)
  1114507    2.417    0.000    2.417    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:1077(executing_eagerly)
   246500    0.768    0.000    2.376    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lock_util.py:95(release)
    81839    2.084    0.000    2.373    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/constant_op.py:75(convert_to_eager_tensor)
   337289    1.162    0.000    2.319    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor.py:271(shape)
   515600    2.254    0.000    2.255    0.000 {built-in method tensorflow.python.util._pywrap_utils.FlattenForData}
   548850    1.009    0.000    2.246    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/op_def_library.py:55(<genexpr>)
   205492    0.389    0.000    2.243    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/polymorphism/function_type.py:154(__hash__)
   278494    0.607    0.000    2.230    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor.py:853(__init__)
